Sub,Type,ID,Position,RT,ACC
40,2,19,6,0.800394176,1
41,1,19,6,0.650410044,1
43,1,19,6,0.500228153,1
44,2,19,6,0.700248837,1
45,1,19,6,0.417103537,1
46,2,19,6,0.283985807,1
1,1,20,6,0.40055767,1
3,1,20,6,,1
5,1,20,6,0.566945265,1
6,2,20,6,0.83355438,1
7,1,20,6,0.333761612,1
8,2,20,6,0.70050304,1
9,1,20,6,,1
10,2,20,6,0.550377992,1
11,1,20,6,0.850814992,1
12,2,20,6,0.401360939,1
13,1,20,6,0.267488961,1
14,2,20,6,0.392944575,1
15,1,20,6,0.259576663,1
16,2,20,6,0.498356358,1
17,1,20,6,0.443085926,1
18,2,20,6,0.755866232,1
19,1,20,6,0.463261596,1
20,2,20,6,0.356675294,1
21,1,20,6,0.330085196,1
22,2,20,6,0.55134488,1
23,1,20,6,0.701192374,1
24,2,20,6,0.433430609,1
25,1,20,6,0.600541418,1
26,2,20,6,,1
27,1,20,6,0.533712167,1
28,2,20,6,0.350467043,1
29,1,20,6,0.417232644,1
31,1,20,6,0.117158919,1
32,2,20,6,0.233677194,1
33,1,20,6,0.333774771,1
34,2,20,6,0.266967397,1
35,1,20,6,0.417093236,1
36,2,20,6,0.350577566,1
37,1,20,6,0.400399781,1
38,2,20,6,0.717080052,1
39,1,20,6,0.633790402,1
40,2,20,6,0.783821902,1
41,1,20,6,0.650398597,1
42,2,20,6,0.317021712,1
43,1,20,6,0.350431122,1
44,2,20,6,1.317208023,1
45,1,20,6,0.350407897,1
46,2,20,6,0.317096393,1
1,1,21,6,0.483825281,1
2,2,21,6,0.383886385,1
3,1,21,6,0.467597669,1
4,2,21,6,0.700248441,1
5,1,21,6,0.383547315,1
6,2,21,6,,1
7,1,21,6,0.383680338,1
8,2,21,6,0.667207048,1
9,1,21,6,0.550562725,1
10,2,21,6,0.500498147,1
11,1,21,6,0.500391174,1
12,2,21,6,0.583711284,1
13,1,21,6,0.349869227,1
14,2,21,6,0.393615216,1
15,1,21,6,0.277162136,1
16,2,21,6,0.325804315,1
17,1,21,6,0.825098938,1
